practice_id,month,fiscal_year,cohort,acquired_month,region,revenue,visits,reviews,rating,in_group
P058,2024-03,FY24,Legacy,,South East,54265.0,565.0,13,4.7,1
P058,2024-04,FY25,Legacy,,South East,50242.0,523.0,7,4.7,1
P058,2024-05,FY25,Legacy,,South East,59172.0,616.0,9,4.7,1
P058,2024-06,FY25,Legacy,,South East,60733.0,633.0,14,4.7,1
P058,2024-07,FY25,Legacy,,South East,49044.0,511.0,7,4.7,1
P058,2024-08,FY25,Legacy,,South East,45793.0,477.0,13,4.7,1
P058,2024-09,FY25,Legacy,,South East,52774.0,550.0,16,4.7,1
P058,2024-10,FY25,Legacy,,South East,45182.0,471.0,11,4.7,1
P058,2024-11,FY25,Legacy,,South East,50105.0,522.0,10,4.7,1
P058,2024-12,FY25,Legacy,,South East,48091.0,501.0,10,4.7,1
P058,2025-01,FY25,Legacy,,South East,51177.0,533.0,15,4.7,1
P058,2025-02,FY25,Legacy,,South East,55538.0,579.0,16,4.7,1
P058,2025-03,FY25,Legacy,,South East,56340.0,587.0,12,4.7,1
P059,2022-10,FY23,Legacy,,South West,117279.0,1222.0,25,4.69,1
P059,2022-11,FY23,Legacy,,South West,93991.0,979.0,16,4.69,1
P059,2022-12,FY23,Legacy,,South West,102538.0,1068.0,18,4.69,1
P059,2023-01,FY23,Legacy,,South West,107452.0,1119.0,26,4.69,1
P059,2023-02,FY23,Legacy,,South West,104574.0,1089.0,27,4.69,1
P059,2023-03,FY23,Legacy,,South West,114694.0,1195.0,31,4.69,1
P059,2023-04,FY24,Legacy,,South West,103422.0,1077.0,23,4.69,1
P059,2023-05,FY24,Legacy,,South West,119780.0,1248.0,26,4.69,1
P059,2023-06,FY24,Legacy,,South West,119903.0,1249.0,27,4.69,1
P059,2023-07,FY24,Legacy,,South West,100628.0,1048.0,26,4.69,1
P059,2023-08,FY24,Legacy,,South West,114848.0,1196.0,27,4.69,1
P059,2023-09,FY24,Legacy,,South West,117863.0,1228.0,16,4.69,1
P059,2023-10,FY24,Legacy,,South West,110091.0,1147.0,34,4.69,1
P059,2023-11,FY24,Legacy,,South West,106839.0,1113.0,13,4.69,1
P059,2023-12,FY24,Legacy,,South West,98950.0,1031.0,24,4.69,1
P059,2024-01,FY24,Legacy,,South West,121287.0,1263.0,29,4.69,1
P059,2024-02,FY24,Legacy,,South West,119670.0,1247.0,37,4.69,1
P059,2024-03,FY24,Legacy,,South West,122189.0,1273.0,28,4.69,1
P059,2024-04,FY25,Legacy,,South West,122891.0,1280.0,29,4.69,1
P059,2024-05,FY25,Legacy,,South West,131236.0,1367.0,39,4.69,1
P059,2024-06,FY25,Legacy,,South West,119792.0,1248.0,28,4.69,1
P059,2024-07,FY25,Legacy,,South West,124216.0,1294.0,27,4.69,1
P059,2024-08,FY25,Legacy,,South West,126124.0,1314.0,27,4.69,1
P059,2024-09,FY25,Legacy,,South West,121891.0,1270.0,24,4.69,1
P059,2024-10,FY25,Legacy,,South West,124052.0,1292.0,23,4.69,1
P059,2024-11,FY25,Legacy,,South West,109192.0,1137.0,17,4.69,1
P059,2024-12,FY25,Legacy,,South West,105671.0,1101.0,18,4.69,1
P059,2025-01,FY25,Legacy,,South West,112754.0,1175.0,29,4.69,1
P059,2025-02,FY25,Legacy,,South West,118040.0,1230.0,22,4.69,1
P059,2025-03,FY25,Legacy,,South West,131464.0,1369.0,19,4.69,1
P060,2022-10,FY23,Legacy,,Midlands,64206.0,669.0,10,4.39,1
P060,2022-11,FY23,Legacy,,Midlands,63812.0,665.0,18,4.39,1
P060,2022-12,FY23,Legacy,,Midlands,58863.0,613.0,11,4.39,1
P060,2023-01,FY23,Legacy,,Midlands,60650.0,632.0,11,4.39,1
P060,2023-02,FY23,Legacy,,Midlands,60407.0,629.0,17,4.39,1
P060,2023-03,FY23,Legacy,,Midlands,67258.0,701.0,11,4.39,1
P060,2023-04,FY24,Legacy,,Midlands,67096.0,699.0,20,4.39,1
P060,2023-05,FY24,Legacy,,Midlands,65418.0,681.0,11,4.39,1
P060,2023-06,FY24,Legacy,,Midlands,67356.0,702.0,10,4.39,1
P060,2023-07,FY24,Legacy,,Midlands,57932.0,603.0,13,4.39,1
P060,2023-08,FY24,Legacy,,Midlands,67738.0,706.0,23,4.39,1
P060,2023-09,FY24,Legacy,,Midlands,63757.0,664.0,13,4.39,1
P060,2023-10,FY24,Legacy,,Midlands,71925.0,749.0,17,4.39,1
P060,2023-11,FY24,Legacy,,Midlands,66173.0,689.0,15,4.39,1
P060,2023-12,FY24,Legacy,,Midlands,63632.0,663.0,15,4.39,1
P060,2024-01,FY24,Legacy,,Midlands,67868.0,707.0,15,4.39,1
P060,2024-02,FY24,Legacy,,Midlands,60275.0,628.0,10,4.39,1
P060,2024-03,FY24,Legacy,,Midlands,62104.0,647.0,11,4.39,1
P060,2024-04,FY25,Legacy,,Midlands,69921.0,728.0,16,4.39,1
P060,2024-05,FY25,Legacy,,Midlands,62227.0,648.0,18,4.39,1
P060,2024-06,FY25,Legacy,,Midlands,77629.0,809.0,23,4.39,1
P060,2024-07,FY25,Legacy,,Midlands,62356.0,650.0,19,4.39,1
P060,2024-08,FY25,Legacy,,Midlands,64006.0,667.0,11,4.39,1
P060,2024-09,FY25,Legacy,,Midlands,66733.0,695.0,15,4.39,1
P060,2024-10,FY25,Legacy,,Midlands,67449.0,703.0,20,4.39,1
P060,2024-11,FY25,Legacy,,Midlands,60802.0,633.0,11,4.39,1
P060,2024-12,FY25,Legacy,,Midlands,61229.0,638.0,11,4.39,1
P060,2025-01,FY25,Legacy,,Midlands,62828.0,654.0,16,4.39,1
P060,2025-02,FY25,Legacy,,Midlands,71237.0,742.0,16,4.39,1
P060,2025-03,FY25,Legacy,,Midlands,68163.0,710.0,17,4.39,1
P061,2022-10,FY23,Legacy,,North East,62322.0,649.0,16,4.38,1
P061,2022-11,FY23,Legacy,,North East,53245.0,555.0,13,4.38,1
P061,2022-12,FY23,Legacy,,North East,55444.0,578.0,12,4.38,1
P061,2023-01,FY23,Legacy,,North East,62424.0,650.0,12,4.38,1
P061,2023-02,FY23,Legacy,,North East,58853.0,613.0,18,4.38,1
P061,2023-03,FY23,Legacy,,North East,71126.0,741.0,14,4.38,1
P061,2023-04,FY24,Legacy,,North East,57220.0,596.0,16,4.38,1
P061,2023-05,FY24,Legacy,,North East,61004.0,635.0,12,4.38,1
P061,2023-06,FY24,Legacy,,North East,64112.0,668.0,12,4.38,1
P061,2023-07,FY24,Legacy,,North East,66343.0,691.0,12,4.38,1
P061,2023-08,FY24,Legacy,,North East,62290.0,649.0,19,4.38,1
P061,2023-09,FY24,Legacy,,North East,65651.0,684.0,8,4.38,1
P061,2023-10,FY24,Legacy,,North East,70741.0,737.0,8,4.38,1
P061,2023-11,FY24,Legacy,,North East,61411.0,640.0,16,4.38,1
P061,2023-12,FY24,Legacy,,North East,56877.0,592.0,10,4.38,1
P061,2024-01,FY24,Legacy,,North East,66197.0,690.0,18,4.38,1
P061,2024-02,FY24,Legacy,,North East,64446.0,671.0,9,4.38,1
P061,2024-03,FY24,Legacy,,North East,66902.0,697.0,15,4.38,1
P061,2024-04,FY25,Legacy,,North East,63105.0,657.0,8,4.38,1
P061,2024-05,FY25,Legacy,,North East,77879.0,811.0,20,4.38,1
P061,2024-06,FY25,Legacy,,North East,71885.0,749.0,11,4.38,1
P061,2024-07,FY25,Legacy,,North East,71958.0,750.0,21,4.38,1
P061,2024-08,FY25,Legacy,,North East,69602.0,725.0,16,4.38,1
P061,2024-09,FY25,Legacy,,North East,70931.0,739.0,15,4.38,1
P061,2024-10,FY25,Legacy,,North East,72904.0,759.0,17,4.38,1
P061,2024-11,FY25,Legacy,,North East,65604.0,683.0,17,4.38,1
P061,2024-12,FY25,Legacy,,North East,69150.0,720.0,16,4.38,1
P061,2025-01,FY25,Legacy,,North East,70085.0,730.0,20,4.38,1
P061,2025-02,FY25,Legacy,,North East,65772.0,685.0,9,4.38,1
P061,2025-03,FY25,Legacy,,North East,73887.0,770.0,19,4.38,1
P062,2022-10,FY23,Legacy,,Scotland,26016.0,271.0,7,4.54,1
P062,2022-11,FY23,Legacy,,Scotland,23180.0,241.0,2,4.54,1
P062,2022-12,FY23,Legacy,,Scotland,23502.0,245.0,6,4.54,1
P062,2023-01,FY23,Legacy,,Scotland,26115.0,272.0,9,4.54,1
P062,2023-02,FY23,Legacy,,Scotland,23625.0,246.0,4,4.54,1
P062,2023-03,FY23,Legacy,,Scotland,29532.0,308.0,7,4.54,1
P062,2023-04,FY24,Legacy,,Scotland,28756.0,300.0,6,4.54,1
P062,2023-05,FY24,Legacy,,Scotland,26209.0,273.0,6,4.54,1
P062,2023-06,FY24,Legacy,,Scotland,28279.0,295.0,8,4.54,1
P062,2023-07,FY24,Legacy,,Scotland,28119.0,293.0,8,4.54,1
P062,2023-08,FY24,Legacy,,Scotland,25949.0,270.0,3,4.54,1
P062,2023-09,FY24,Legacy,,Scotland,31003.0,323.0,6,4.54,1
P062,2023-10,FY24,Legacy,,Scotland,30189.0,314.0,4,4.54,1
P062,2023-11,FY24,Legacy,,Scotland,29113.0,303.0,10,4.54,1
P062,2023-12,FY24,Legacy,,Scotland,27815.0,290.0,8,4.54,1
P062,2024-01,FY24,Legacy,,Scotland,25768.0,268.0,4,4.54,1
P062,2024-02,FY24,Legacy,,Scotland,26930.0,281.0,6,4.54,1
P062,2024-03,FY24,Legacy,,Scotland,28317.0,295.0,4,4.54,1
P062,2024-04,FY25,Legacy,,Scotland,28658.0,299.0,2,4.54,1
P062,2024-05,FY25,Legacy,,Scotland,29743.0,310.0,5,4.54,1
P062,2024-06,FY25,Legacy,,Scotland,29352.0,306.0,8,4.54,1
P062,2024-07,FY25,Legacy,,Scotland,31973.0,333.0,9,4.54,1
P062,2024-08,FY25,Legacy,,Scotland,26247.0,273.0,7,4.54,1
P062,2024-09,FY25,Legacy,,Scotland,31508.0,328.0,7,4.54,1
P062,2024-10,FY25,Legacy,,Scotland,27346.0,285.0,3,4.54,1
P062,2024-11,FY25,Legacy,,Scotland,30647.0,319.0,6,4.54,1
P062,2024-12,FY25,Legacy,,Scotland,31349.0,327.0,7,4.54,1
P062,2025-01,FY25,Legacy,,Scotland,29222.0,304.0,6,4.54,1
P062,2025-02,FY25,Legacy,,Scotland,28834.0,300.0,13,4.54,1
P062,2025-03,FY25,Legacy,,Scotland,31371.0,327.0,7,4.54,1
P063,2022-10,FY23,Legacy,,North West,63552.0,662.0,16,4.62,1
P063,2022-11,FY23,Legacy,,North West,51186.0,533.0,8,4.62,1
P063,2022-12,FY23,Legacy,,North West,53964.0,562.0,8,4.62,1
P063,2023-01,FY23,Legacy,,North West,53523.0,558.0,16,4.62,1
P063,2023-02,FY23,Legacy,,North West,55384.0,577.0,11,4.62,1
P063,2023-03,FY23,Legacy,,North West,52806.0,550.0,10,4.62,1
P063,2023-04,FY24,Legacy,,North West,64486.0,672.0,14,4.62,1
P063,2023-05,FY24,Legacy,,North West,64025.0,667.0,13,4.62,1
P063,2023-06,FY24,Legacy,,North West,63961.0,666.0,15,4.62,1
P063,2023-07,FY24,Legacy,,North West,62407.0,650.0,16,4.62,1
P063,2023-08,FY24,Legacy,,North West,59878.0,624.0,20,4.62,1
P063,2023-09,FY24,Legacy,,North West,68303.0,711.0,12,4.62,1
P063,2023-10,FY24,Legacy,,North West,64571.0,673.0,15,4.62,1
P063,2023-11,FY24,Legacy,,North West,60123.0,626.0,10,4.62,1
P063,2023-12,FY24,Legacy,,North West,57207.0,596.0,8,4.62,1
P063,2024-01,FY24,Legacy,,North West,64223.0,669.0,10,4.62,1
P063,2024-02,FY24,Legacy,,North West,56813.0,592.0,16,4.62,1
P063,2024-03,FY24,Legacy,,North West,60410.0,629.0,13,4.62,1
P063,2024-04,FY25,Legacy,,North West,66606.0,694.0,9,4.62,1
P063,2024-05,FY25,Legacy,,North West,63824.0,665.0,11,4.62,1
P063,2024-06,FY25,Legacy,,North West,61702.0,643.0,5,4.62,1
P063,2024-07,FY25,Legacy,,North West,59903.0,624.0,17,4.62,1
P063,2024-08,FY25,Legacy,,North West,56079.0,584.0,9,4.62,1
P063,2024-09,FY25,Legacy,,North West,56743.0,591.0,12,4.62,1
P063,2024-10,FY25,Legacy,,North West,65744.0,685.0,15,4.62,1
P063,2024-11,FY25,Legacy,,North West,53341.0,556.0,9,4.62,1
P063,2024-12,FY25,Legacy,,North West,57279.0,597.0,16,4.62,1
P063,2025-01,FY25,Legacy,,North West,59911.0,624.0,20,4.62,1
P063,2025-02,FY25,Legacy,,North West,64900.0,676.0,16,4.62,1
P063,2025-03,FY25,Legacy,,North West,77453.0,807.0,9,4.62,1
P064,2022-10,FY23,Legacy,,Scotland,66993.0,698.0,18,4.39,1
P064,2022-11,FY23,Legacy,,Scotland,64440.0,671.0,12,4.39,1
P064,2022-12,FY23,Legacy,,Scotland,69802.0,727.0,17,4.39,1
P064,2023-01,FY23,Legacy,,Scotland,73654.0,767.0,20,4.39,1
P064,2023-02,FY23,Legacy,,Scotland,62765.0,654.0,16,4.39,1
P064,2023-03,FY23,Legacy,,Scotland,75420.0,786.0,15,4.39,1
P064,2023-04,FY24,Legacy,,Scotland,70146.0,731.0,19,4.39,1
P064,2023-05,FY24,Legacy,,Scotland,70939.0,739.0,22,4.39,1
P064,2023-06,FY24,Legacy,,Scotland,75395.0,785.0,21,4.39,1
P064,2023-07,FY24,Legacy,,Scotland,75466.0,786.0,20,4.39,1
P064,2023-08,FY24,Legacy,,Scotland,71586.0,746.0,13,4.39,1
P064,2023-09,FY24,Legacy,,Scotland,73156.0,762.0,18,4.39,1
P064,2023-10,FY24,Legacy,,Scotland,69637.0,725.0,17,4.39,1
P064,2023-11,FY24,Legacy,,Scotland,76035.0,792.0,14,4.39,1
P064,2023-12,FY24,Legacy,,Scotland,76255.0,794.0,7,4.39,1
P064,2024-01,FY24,Legacy,,Scotland,66805.0,696.0,16,4.39,1
P064,2024-02,FY24,Legacy,,Scotland,63644.0,663.0,11,4.39,1
P064,2024-03,FY24,Legacy,,Scotland,78424.0,817.0,19,4.39,1
P064,2024-04,FY25,Legacy,,Scotland,74267.0,774.0,13,4.39,1
P064,2024-05,FY25,Legacy,,Scotland,82835.0,863.0,24,4.39,1
P064,2024-06,FY25,Legacy,,Scotland,75974.0,791.0,13,4.39,1
P064,2024-07,FY25,Legacy,,Scotland,75059.0,782.0,25,4.39,1
P064,2024-08,FY25,Legacy,,Scotland,75158.0,783.0,17,4.39,1
P064,2024-09,FY25,Legacy,,Scotland,78916.0,822.0,9,4.39,1
P064,2024-10,FY25,Legacy,,Scotland,75172.0,783.0,23,4.39,1
P064,2024-11,FY25,Legacy,,Scotland,72934.0,760.0,14,4.39,1
P064,2024-12,FY25,Legacy,,Scotland,80177.0,835.0,23,4.39,1
P064,2025-01,FY25,Legacy,,Scotland,79569.0,829.0,20,4.39,1
P064,2025-02,FY25,Legacy,,Scotland,71941.0,749.0,13,4.39,1
P064,2025-03,FY25,Legacy,,Scotland,82183.0,856.0,18,4.39,1
P065,2022-10,FY23,Legacy,,Midlands,55228.0,575.0,10,4.55,1
P065,2022-11,FY23,Legacy,,Midlands,57015.0,594.0,12,4.55,1
P065,2022-12,FY23,Legacy,,Midlands,51707.0,539.0,13,4.55,1
P065,2023-01,FY23,Legacy,,Midlands,57679.0,601.0,16,4.55,1
P065,2023-02,FY23,Legacy,,Midlands,48681.0,507.0,9,4.55,1
P065,2023-03,FY23,Legacy,,Midlands,60738.0,633.0,12,4.55,1
P065,2023-04,FY24,Legacy,,Midlands,65432.0,682.0,14,4.55,1
P065,2023-05,FY24,Legacy,,Midlands,57093.0,595.0,12,4.55,1
P065,2023-06,FY24,Legacy,,Midlands,61791.0,644.0,14,4.55,1
P065,2023-07,FY24,Legacy,,Midlands,61303.0,639.0,10,4.55,1
P065,2023-08,FY24,Legacy,,Midlands,59235.0,617.0,11,4.55,1
P065,2023-09,FY24,Legacy,,Midlands,68052.0,709.0,16,4.55,1
P065,2023-10,FY24,Legacy,,Midlands,58785.0,612.0,13,4.55,1
P065,2023-11,FY24,Legacy,,Midlands,59312.0,618.0,9,4.55,1
P065,2023-12,FY24,Legacy,,Midlands,57617.0,600.0,17,4.55,1
P065,2024-01,FY24,Legacy,,Midlands,64384.0,671.0,10,4.55,1
P065,2024-02,FY24,Legacy,,Midlands,60297.0,628.0,17,4.55,1
P065,2024-03,FY24,Legacy,,Midlands,59707.0,622.0,16,4.55,1
P065,2024-04,FY25,Legacy,,Midlands,62075.0,647.0,18,4.55,1
P065,2024-05,FY25,Legacy,,Midlands,59225.0,617.0,10,4.55,1
P065,2024-06,FY25,Legacy,,Midlands,65175.0,679.0,13,4.55,1
P065,2024-07,FY25,Legacy,,Midlands,58286.0,607.0,11,4.55,1
P065,2024-08,FY25,Legacy,,Midlands,65933.0,687.0,14,4.55,1
P065,2024-09,FY25,Legacy,,Midlands,57273.0,597.0,13,4.55,1
P065,2024-10,FY25,Legacy,,Midlands,73127.0,762.0,20,4.55,1
P065,2024-11,FY25,Legacy,,Midlands,63155.0,658.0,19,4.55,1
P065,2024-12,FY25,Legacy,,Midlands,55625.0,579.0,7,4.55,1
P065,2025-01,FY25,Legacy,,Midlands,63003.0,656.0,8,4.55,1
P065,2025-02,FY25,Legacy,,Midlands,73477.0,765.0,15,4.55,1
P065,2025-03,FY25,Legacy,,Midlands,61419.0,640.0,11,4.55,1
P066,2022-10,FY23,Legacy,,North West,66191.0,689.0,18,4.37,1
P066,2022-11,FY23,Legacy,,North West,57497.0,599.0,10,4.37,1
P066,2022-12,FY23,Legacy,,North West,71758.0,747.0,10,4.37,1
P066,2023-01,FY23,Legacy,,North West,61918.0,645.0,11,4.37,1
P066,2023-02,FY23,Legacy,,North West,69608.0,725.0,14,4.37,1
P066,2023-03,FY23,Legacy,,North West,69457.0,724.0,9,4.37,1
P066,2023-04,FY24,Legacy,,North West,69781.0,727.0,14,4.37,1
P066,2023-05,FY24,Legacy,,North West,72415.0,754.0,15,4.37,1
P066,2023-06,FY24,Legacy,,North West,73270.0,763.0,20,4.37,1
P066,2023-07,FY24,Legacy,,North West,67746.0,706.0,20,4.37,1
P066,2023-08,FY24,Legacy,,North West,70585.0,735.0,13,4.37,1
P066,2023-09,FY24,Legacy,,North West,70888.0,738.0,18,4.37,1
P066,2023-10,FY24,Legacy,,North West,68998.0,719.0,13,4.37,1
P066,2023-11,FY24,Legacy,,North West,69247.0,721.0,15,4.37,1
P066,2023-12,FY24,Legacy,,North West,66443.0,692.0,21,4.37,1
P066,2024-01,FY24,Legacy,,North West,76596.0,798.0,21,4.37,1
P066,2024-02,FY24,Legacy,,North West,68102.0,709.0,17,4.37,1
P066,2024-03,FY24,Legacy,,North West,72923.0,760.0,21,4.37,1
P066,2024-04,FY25,Legacy,,North West,79441.0,828.0,13,4.37,1
P066,2024-05,FY25,Legacy,,North West,87314.0,910.0,20,4.37,1
P066,2024-06,FY25,Legacy,,North West,72965.0,760.0,15,4.37,1
P066,2024-07,FY25,Legacy,,North West,74699.0,778.0,12,4.37,1
P066,2024-08,FY25,Legacy,,North West,70069.0,730.0,17,4.37,1
P066,2024-09,FY25,Legacy,,North West,76256.0,794.0,28,4.37,1
P066,2024-10,FY25,Legacy,,North West,77569.0,808.0,24,4.37,1
P066,2024-11,FY25,Legacy,,North West,72992.0,760.0,20,4.37,1
P066,2024-12,FY25,Legacy,,North West,66819.0,696.0,12,4.37,1
P066,2025-01,FY25,Legacy,,North West,68297.0,711.0,17,4.37,1
P066,2025-02,FY25,Legacy,,North West,79289.0,826.0,22,4.37,1
P066,2025-03,FY25,Legacy,,North West,77520.0,808.0,15,4.37,1
P067,2022-10,FY23,Legacy,,North West,57059.0,594.0,11,4.04,1
P067,2022-11,FY23,Legacy,,North West,59957.0,625.0,11,4.04,1
P067,2022-12,FY23,Legacy,,North West,52884.0,551.0,13,4.04,1
P067,2023-01,FY23,Legacy,,North West,53290.0,555.0,11,4.04,1
P067,2023-02,FY23,Legacy,,North West,64013.0,667.0,16,4.04,1
P067,2023-03,FY23,Legacy,,North West,59843.0,623.0,13,4.04,1
P067,2023-04,FY24,Legacy,,North West,53909.0,562.0,8,4.04,1
P067,2023-05,FY24,Legacy,,North West,58834.0,613.0,11,4.04,1
P067,2023-06,FY24,Legacy,,North West,66785.0,696.0,17,4.04,1
P067,2023-07,FY24,Legacy,,North West,60930.0,635.0,10,4.04,1
P067,2023-08,FY24,Legacy,,North West,60703.0,632.0,11,4.04,1
P067,2023-09,FY24,Legacy,,North West,54492.0,568.0,13,4.04,1
P067,2023-10,FY24,Legacy,,North West,60203.0,627.0,15,4.04,1
P067,2023-11,FY24,Legacy,,North West,60348.0,629.0,8,4.04,1
P067,2023-12,FY24,Legacy,,North West,47074.0,490.0,9,4.04,1
P067,2024-01,FY24,Legacy,,North West,56083.0,584.0,15,4.04,1
P067,2024-02,FY24,Legacy,,North West,54889.0,572.0,18,4.04,1
P067,2024-03,FY24,Legacy,,North West,57051.0,594.0,10,4.04,1
P067,2024-04,FY25,Legacy,,North West,54117.0,564.0,7,4.04,1
P067,2024-05,FY25,Legacy,,North West,61868.0,644.0,11,4.04,1
P067,2024-06,FY25,Legacy,,North West,65193.0,679.0,11,4.04,1
P067,2024-07,FY25,Legacy,,North West,66930.0,697.0,15,4.04,1
P067,2024-08,FY25,Legacy,,North West,66294.0,691.0,13,4.04,1
P067,2024-09,FY25,Legacy,,North West,72406.0,754.0,15,4.04,1
P067,2024-10,FY25,Legacy,,North West,67902.0,707.0,19,4.04,1
P067,2024-11,FY25,Legacy,,North West,63608.0,663.0,13,4.04,1
P067,2024-12,FY25,Legacy,,North West,57733.0,601.0,9,4.04,1
P067,2025-01,FY25,Legacy,,North West,67459.0,703.0,19,4.04,1
P067,2025-02,FY25,Legacy,,North West,52589.0,548.0,5,4.04,1
P067,2025-03,FY25,Legacy,,North West,70621.0,736.0,21,4.04,1
P068,2022-10,FY23,Legacy,,Scotland,95610.0,996.0,32,4.17,1
P068,2022-11,FY23,Legacy,,Scotland,86409.0,900.0,24,4.17,1
P068,2022-12,FY23,Legacy,,Scotland,75575.0,787.0,22,4.17,1
P068,2023-01,FY23,Legacy,,Scotland,98807.0,1029.0,30,4.17,1
P068,2023-02,FY23,Legacy,,Scotland,85558.0,891.0,24,4.17,1
P068,2023-03,FY23,Legacy,,Scotland,81773.0,852.0,15,4.17,1
P068,2023-04,FY24,Legacy,,Scotland,102083.0,1063.0,28,4.17,1
P068,2023-05,FY24,Legacy,,Scotland,109395.0,1140.0,28,4.17,1
P068,2023-06,FY24,Legacy,,Scotland,104868.0,1092.0,20,4.17,1
P068,2023-07,FY24,Legacy,,Scotland,98784.0,1029.0,22,4.17,1
P068,2023-08,FY24,Legacy,,Scotland,89387.0,931.0,27,4.17,1
P068,2023-09,FY24,Legacy,,Scotland,103745.0,1081.0,21,4.17,1
P068,2023-10,FY24,Legacy,,Scotland,104099.0,1084.0,25,4.17,1
P068,2023-11,FY24,Legacy,,Scotland,85586.0,892.0,12,4.17,1
P068,2023-12,FY24,Legacy,,Scotland,83268.0,867.0,16,4.17,1
P068,2024-01,FY24,Legacy,,Scotland,87128.0,908.0,20,4.17,1
P068,2024-02,FY24,Legacy,,Scotland,99258.0,1034.0,25,4.17,1
P068,2024-03,FY24,Legacy,,Scotland,98433.0,1025.0,15,4.17,1
P068,2024-04,FY25,Legacy,,Scotland,98431.0,1025.0,34,4.17,1
P068,2024-05,FY25,Legacy,,Scotland,97803.0,1019.0,25,4.17,1
P068,2024-06,FY25,Legacy,,Scotland,100943.0,1051.0,18,4.17,1
P068,2024-07,FY25,Legacy,,Scotland,110289.0,1149.0,19,4.17,1
P068,2024-08,FY25,Legacy,,Scotland,90362.0,941.0,20,4.17,1
P068,2024-09,FY25,Legacy,,Scotland,99990.0,1042.0,24,4.17,1
P068,2024-10,FY25,Legacy,,Scotland,94908.0,989.0,14,4.17,1
P068,2024-11,FY25,Legacy,,Scotland,95185.0,992.0,19,4.17,1
P068,2024-12,FY25,Legacy,,Scotland,92302.0,961.0,17,4.17,1
P068,2025-01,FY25,Legacy,,Scotland,96020.0,1000.0,22,4.17,1
P068,2025-02,FY25,Legacy,,Scotland,91757.0,956.0,26,4.17,1
P068,2025-03,FY25,Legacy,,Scotland,104007.0,1083.0,17,4.17,1
P069,2022-10,FY23,Legacy,,North West,67802.0,706.0,14,4.42,1
P069,2022-11,FY23,Legacy,,North West,75254.0,784.0,20,4.42,1
P069,2022-12,FY23,Legacy,,North West,73344.0,764.0,15,4.42,1
P069,2023-01,FY23,Legacy,,North West,74832.0,779.0,18,4.42,1
P069,2023-02,FY23,Legacy,,North West,72449.0,755.0,18,4.42,1
P069,2023-03,FY23,Legacy,,North West,72481.0,755.0,12,4.42,1
P069,2023-04,FY24,Legacy,,North West,71245.0,742.0,22,4.42,1
P069,2023-05,FY24,Legacy,,North West,77717.0,810.0,21,4.42,1
P069,2023-06,FY24,Legacy,,North West,81905.0,853.0,13,4.42,1
P069,2023-07,FY24,Legacy,,North West,72396.0,754.0,18,4.42,1
P069,2023-08,FY24,Legacy,,North West,88019.0,917.0,24,4.42,1
P069,2023-09,FY24,Legacy,,North West,72340.0,754.0,9,4.42,1
P069,2023-10,FY24,Legacy,,North West,77276.0,805.0,20,4.42,1
P069,2023-11,FY24,Legacy,,North West,71319.0,743.0,18,4.42,1
P069,2023-12,FY24,Legacy,,North West,69366.0,723.0,17,4.42,1
P069,2024-01,FY24,Legacy,,North West,74562.0,777.0,12,4.42,1
P069,2024-02,FY24,Legacy,,North West,69883.0,728.0,13,4.42,1
P069,2024-03,FY24,Legacy,,North West,77290.0,805.0,19,4.42,1
P069,2024-04,FY25,Legacy,,North West,75866.0,790.0,18,4.42,1
P069,2024-05,FY25,Legacy,,North West,83061.0,865.0,18,4.42,1
P069,2024-06,FY25,Legacy,,North West,80144.0,835.0,16,4.42,1
P069,2024-07,FY25,Legacy,,North West,73250.0,763.0,19,4.42,1
P069,2024-08,FY25,Legacy,,North West,80643.0,840.0,14,4.42,1
P069,2024-09,FY25,Legacy,,North West,77128.0,803.0,16,4.42,1
P069,2024-10,FY25,Legacy,,North West,82639.0,861.0,21,4.42,1
P069,2024-11,FY25,Legacy,,North West,82971.0,864.0,21,4.42,1
P069,2024-12,FY25,Legacy,,North West,71852.0,748.0,11,4.42,1
P069,2025-01,FY25,Legacy,,North West,97353.0,1014.0,17,4.42,1
P069,2025-02,FY25,Legacy,,North West,85816.0,894.0,13,4.42,1
P069,2025-03,FY25,Legacy,,North West,82522.0,860.0,9,4.42,1
P070,2022-10,FY23,Legacy,,Midlands,58755.0,612.0,15,4.25,1
P070,2022-11,FY23,Legacy,,Midlands,57630.0,600.0,15,4.25,1
P070,2022-12,FY23,Legacy,,Midlands,51934.0,541.0,18,4.25,1
P070,2023-01,FY23,Legacy,,Midlands,56839.0,592.0,12,4.25,1
P070,2023-02,FY23,Legacy,,Midlands,57582.0,600.0,18,4.25,1
P070,2023-03,FY23,Legacy,,Midlands,60238.0,627.0,15,4.25,1
P070,2023-04,FY24,Legacy,,Midlands,62327.0,649.0,13,4.25,1
P070,2023-05,FY24,Legacy,,Midlands,65815.0,686.0,13,4.25,1
P070,2023-06,FY24,Legacy,,Midlands,58297.0,607.0,14,4.25,1
P070,2023-07,FY24,Legacy,,Midlands,62367.0,650.0,10,4.25,1
P070,2023-08,FY24,Legacy,,Midlands,61478.0,640.0,15,4.25,1
P070,2023-09,FY24,Legacy,,Midlands,65966.0,687.0,21,4.25,1
P070,2023-10,FY24,Legacy,,Midlands,66560.0,693.0,16,4.25,1
P070,2023-11,FY24,Legacy,,Midlands,54994.0,573.0,25,4.25,1
