date,period,customer_id,customer_name,segment,channel,region,currency,cohort,order_type,invoice_id,sku,sku_name,product_family,quantity,unit_price_local,unit_price_gbp,fx_rate_gbp_per_eur,revenue_local,revenue_gbp,revenue_gbp_cc,unit_cost_gbp,cogs_gbp,fiscal_year,fiscal_quarter
2023-04-05,2023-04,C0398,Vandermeer Finishing Ltd,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-018962,PR-1011,Industrial Primer 364,Industrial Protective,13,120.76,120.76,0.856,1569.92,1569.92,1569.92,90.65,1178.42,FY24,FY24 Q1
2023-04-05,2023-04,C0060,Thornbury Protective Systems,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-007301,MX-1000,Industrial Clearcoat 174,Industrial Protective,12,175.51,175.51,0.856,2106.1,2106.1,2106.1,112.72,1352.59,FY24,FY24 Q1
2023-04-05,2023-04,C0336,Ilkley Paint & Decorating,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-016793,MX-1002,Industrial Intermediate 850,Industrial Protective,10,194.92,194.92,0.856,1949.24,1949.24,1949.24,114.22,1142.21,FY24,FY24 Q1
2023-04-05,2023-04,C0057,Newbold Industrial Supplies,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-007043,DX-1104,Marine Hardener 415,Marine & Offshore,4,167.7,167.7,0.856,670.82,670.82,670.82,97.61,390.43,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003010,PU-1213,Architectural Sealer 861,Architectural Trade,6,61.61,61.61,0.856,369.66,369.66,369.66,44.82,268.94,FY24,FY24 Q1
2023-04-05,2023-04,C0057,Newbold Industrial Supplies,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-007043,DX-1108,Marine Thinner 344,Marine & Offshore,2,294.98,294.98,0.856,589.97,589.97,589.97,170.76,341.52,FY24,FY24 Q1
2023-04-05,2023-04,C0023,Blackthorn Paint & Decorating,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-003994,PR-1005,Industrial Basecoat 645,Industrial Protective,21,116.88,116.88,0.856,2454.58,2454.58,2454.58,79.21,1663.5,FY24,FY24 Q1
2023-04-05,2023-04,C0023,Blackthorn Paint & Decorating,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-003994,MX-1006,Industrial Sealer 703,Industrial Protective,4,104.9,104.9,0.856,419.59,419.59,419.59,67.69,270.76,FY24,FY24 Q1
2023-04-05,2023-04,C0023,Blackthorn Paint & Decorating,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-003994,PR-1001,Industrial Finish 723,Industrial Protective,14,129.5,129.5,0.856,1812.94,1812.94,1812.94,80.03,1120.45,FY24,FY24 Q1
2023-04-05,2023-04,C0146,Wexford Protective Systems,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-012505,DX-1106,Marine Thinner 814,Marine & Offshore,1,253.2,218.27,0.856,253.2,216.74,218.27,121.73,121.73,FY24,FY24 Q1
2023-04-05,2023-04,C0336,Ilkley Paint & Decorating,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-016793,PR-1001,Industrial Finish 723,Industrial Protective,6,151.04,151.04,0.856,906.23,906.23,906.23,80.03,480.19,FY24,FY24 Q1
2023-04-05,2023-04,C0352,Burnham Distribution,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-017091,EP-1214,Architectural Clearcoat 734,Architectural Trade,1,54.55,54.55,0.856,54.55,54.55,54.55,38.0,38.0,FY24,FY24 Q1
2023-04-05,2023-04,C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),Standard,INV-013044,PU-1209,Architectural Topcoat 701,Architectural Trade,4,99.28,85.58,0.856,397.1,339.92,342.32,49.78,199.13,FY24,FY24 Q1
2023-04-05,2023-04,C0299,Ferndale Industrial Supplies,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-015884,DX-1102,Marine Clearcoat 265,Marine & Offshore,3,229.79,198.09,0.856,689.37,590.1,594.27,117.87,353.6,FY24,FY24 Q1
2023-04-05,2023-04,C0353,Coniston Finishing Ltd,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-017096,AC-1306,Powder Clearcoat 916,Powder Coatings,1,96.6,96.6,0.856,96.6,96.6,96.6,54.01,54.01,FY24,FY24 Q1
2023-04-05,2023-04,C0353,Coniston Finishing Ltd,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-017096,MX-1010,Industrial Clearcoat 270,Industrial Protective,1,163.9,163.9,0.856,163.9,163.9,163.9,88.62,88.62,FY24,FY24 Q1
2023-04-05,2023-04,C0407,Caldera Surface Technologies,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020011,MX-1002,Industrial Intermediate 850,Industrial Protective,2,142.24,142.24,0.856,284.49,284.49,284.49,114.22,228.44,FY24,FY24 Q1
